#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A19AED
#Date Time: 2025-12-02 12:47:38.680
#Sample rate: 100000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Basic
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.07668,-0.005274725732123056
0.07668999999999999,-0.005274725732123056
0.07669999999999999,-0.005274725732123056
0.07671,-0.005274725732123056
0.07672,-0.005274725732123056
0.07672999999999999,-0.005274725732123056
0.07674,-0.005274725732123361
0.07675,-0.005610179238482514
0.07675999999999999,-0.005274725732123056
0.07676999999999999,-0.005274725732123056
0.07678,-0.005274725732123056
0.07679,-0.005610179238482514
0.07679999999999999,-0.005610179238482514
0.07680999999999999,-0.005610179238482514
0.07682,-0.005610179238482514
0.07683,-0.005945632744841972
0.07683999999999999,-0.005610179238482819
0.07685,-0.005610179238482514
0.07686,-0.005610179238482514
0.07686999999999999,-0.005274725732123056
0.07688,-0.005610179238482514
0.07689,-0.005610179238482514
0.0769,-0.005610179238482514
0.07690999999999999,-0.005945632744841972
0.07692,-0.005610179238482514
0.07693,-0.005610179238482514
0.07693999999999999,-0.005610179238482514
0.07694999999999999,-0.005945632744841667
0.07696,-0.005610179238482514
0.07697,-0.005274725732123056
0.07697999999999999,-0.005274725732123056
0.07699,-0.005274725732123056
0.077,-0.005274725732123056
0.07701,-0.005274725732123056
0.07701999999999999,-0.005274725732123056
0.07703,-0.005274725732123056
0.07704,-0.005274725732123056
0.07704999999999999,-0.005274725732123056
0.07705999999999999,-0.004939272225763903
0.07707,-0.005274725732123056
0.07708,-0.005274725732123056
0.07708999999999999,-0.005274725732123056
0.0771,-0.005274725732123056
0.07711,-0.005274725732123056
0.07711999999999999,-0.005610179238482514
0.07712999999999999,-0.005274725732123361
0.07714,-0.005274725732123056
0.07715,-0.005274725732123056
0.07715999999999999,-0.005274725732123056
0.07717,-0.005274725732123056
0.07718,-0.005274725732123056
0.07718999999999999,-0.004939272225763598
0.07719999999999999,-0.004939272225763598
0.07721,-0.004939272225763598
0.07722,-0.004939272225763598
0.07722999999999999,-0.005274725732123056
0.07724,-0.004939272225763598
0.07725,-0.004939272225763598
0.07726,-0.005274725732123056
0.07726999999999999,-0.004939272225763903
0.07728,-0.004603818719404445
0.07729,-0.004939272225763598
0.07729999999999999,-0.004939272225763598
0.07730999999999999,-0.004939272225763598
0.07732,-0.004939272225763598
0.07733,-0.005274725732123056
0.07733999999999999,-0.005274725732123056
0.07735,-0.004939272225763598
0.07736,-0.004939272225763598
0.07736999999999999,-0.005274725732123056
0.07737999999999999,-0.005274725732123056
0.07739,-0.005274725732123056
0.0774,-0.005274725732123056
0.07740999999999999,-0.005610179238482514
0.07742,-0.005274725732123056
0.07743,-0.005274725732123056
0.07743999999999999,-0.005274725732123056
0.07744999999999999,-0.005274725732123056
0.07746,-0.005274725732123056
0.07747,-0.005274725732123056
0.07747999999999999,-0.005274725732123056
0.07749,-0.005274725732123361
0.0775,-0.005610179238482514
0.07751,-0.005610179238482514
0.07751999999999999,-0.005274725732123361
0.07753,-0.005274725732123056
0.07754,-0.005274725732123056
0.07754999999999999,-0.005274725732123056
0.07755999999999999,-0.005274725732123056
0.07757,-0.005274725732123056
0.07758,-0.005274725732123056
0.07758999999999999,-0.005274725732123056
0.0776,-0.005274725732122751
0.07761,-0.004939272225763598
0.07761999999999999,-0.005274725732123056
0.07762999999999999,-0.005274725732123056
0.07764,-0.005610179238482514
0.07765,-0.004939272225763598
0.07765999999999999,-0.004939272225763598
0.07767,-0.005274725732122751
0.07768,-0.004939272225763598
0.07769,-0.005274725732123056
0.07769999999999999,-0.005274725732123056
0.07771,-0.004939272225763598
0.07772,-0.005274725732123056
0.07772999999999999,-0.004939272225763598
