#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A19AED
#Date Time: 2025-11-12 10:32:27.896
#Sample rate: 5000Hz
#Samples: 512
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Sweep
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Stop: 1 kHz
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.05100526315789474,-0.004268365213044681
-0.05080526315789474,-0.004268365213044681
-0.05060526315789474,-0.004268365213044681
-0.05040526315789474,-0.003932911706685223
-0.05020526315789474,-0.003932911706685223
-0.05000526315789474,-0.003932911706685223
-0.04980526315789474,-0.003932911706685223
-0.04960526315789474,-0.003932911706685223
-0.04940526315789474,-0.003932911706685223
-0.04920526315789474,-0.003932911706685223
-0.04900526315789474,-0.003932911706685223
-0.04880526315789474,-0.003932911706685223
-0.04860526315789474,-0.004268365213044672
-0.04840526315789474,-0.004268365213044681
-0.04820526315789474,-0.004268365213044681
-0.04800526315789474,-0.003932911706685223
-0.04780526315789474,-0.003932911706685223
-0.04760526315789474,-0.003932911706685223
-0.04740526315789474,-0.003932911706685223
-0.04720526315789474,-0.003932911706685223
-0.04700526315789474,-0.003932911706685223
-0.04680526315789474,-0.004268365213044681
-0.04660526315789474,-0.004268365213044681
-0.04640526315789474,-0.003932911706685223
-0.04620526315789474,-0.003932911706685223
-0.04600526315789474,-0.003932911706685223
-0.04580526315789474,-0.003932911706685223
-0.04560526315789474,-0.004268365213044681
-0.04540526315789474,-0.004268365213044681
-0.04520526315789474,-0.003932911706685233
-0.04500526315789474,-0.003932911706685223
-0.04480526315789474,-0.003932911706685223
-0.04460526315789474,-0.004268365213044681
-0.04440526315789474,-0.003932911706685223
-0.04420526315789474,-0.003932911706685223
-0.04400526315789474,-0.003932911706685223
-0.04380526315789474,-0.003932911706685223
-0.04360526315789474,-0.003932911706685223
-0.04340526315789474,-0.003932911706685223
-0.04320526315789474,-0.003932911706685223
-0.04300526315789474,-0.003932911706685223
-0.04280526315789474,-0.003932911706685223
-0.04260526315789474,-0.003932911706685223
-0.04240526315789474,-0.003932911706685223
-0.04220526315789474,-0.003932911706685223
-0.04200526315789474,-0.003932911706685223
-0.04180526315789474,-0.003932911706685223
-0.04160526315789474,-0.003932911706685223
-0.04140526315789474,-0.003932911706685223
-0.04120526315789474,-0.003932911706685223
-0.04100526315789474,-0.003932911706685223
-0.04080526315789474,-0.003932911706685223
-0.04060526315789474,-0.003932911706685223
-0.04040526315789474,-0.003932911706685223
-0.04020526315789474,-0.003932911706685223
-0.04000526315789474,-0.003932911706685223
-0.03980526315789474,-0.003932911706685223
-0.03960526315789474,-0.003932911706685223
-0.03940526315789474,-0.003932911706685223
-0.03920526315789474,-0.003932911706685223
-0.03900526315789474,-0.003932911706685223
-0.03880526315789474,-0.003932911706685223
-0.03860526315789474,-0.003932911706685223
-0.03840526315789474,-0.003932911706685223
-0.03820526315789474,-0.003932911706685223
-0.03800526315789474,-0.003932911706685223
-0.03780526315789474,-0.003932911706685223
-0.03760526315789474,-0.003932911706685223
-0.03740526315789474,-0.003932911706685223
-0.03720526315789474,-0.003932911706685223
-0.03700526315789474,-0.003932911706685223
-0.03680526315789474,-0.003932911706685223
-0.03660526315789474,-0.003932911706685223
-0.03640526315789474,-0.003932911706685223
-0.03620526315789474,-0.003932911706685223
-0.03600526315789474,-0.003932911706685223
-0.03580526315789474,-0.003932911706685223
-0.03560526315789474,-0.003932911706685223
-0.03540526315789474,-0.003932911706685223
-0.03520526315789474,-0.003932911706685223
-0.03500526315789474,-0.003932911706685223
-0.03480526315789474,-0.003932911706685223
-0.03460526315789474,-0.003932911706685223
-0.03440526315789474,-0.003932911706685223
-0.03420526315789474,-0.003932911706685223
-0.03400526315789474,-0.003932911706685223
-0.03380526315789474,-0.003932911706685223
-0.03360526315789474,-0.003932911706685223
-0.03340526315789474,-0.003932911706685223
-0.03320526315789474,-0.003932911706685223
-0.03300526315789474,-0.003932911706685223
-0.03280526315789474,-0.003932911706685223
-0.03260526315789474,-0.003932911706685223
-0.03240526315789474,-0.003932911706685223
-0.03220526315789474,-0.003932911706685223
-0.03200526315789474,-0.003932911706685223
-0.03180526315789474,-0.003932911706685223
-0.03160526315789474,-0.003932911706685223
-0.03140526315789474,-0.004268365213044672
-0.03120526315789474,-0.004268365213044681
-0.03100526315789474,-0.003932911706685223
-0.03080526315789474,-0.003932911706685223
-0.03060526315789474,-0.003932911706685223
-0.03040526315789474,-0.003932911706685223
-0.03020526315789474,-0.003932911706685223
-0.03000526315789474,-0.004268365213044681
-0.02980526315789474,-0.003932911706685223
-0.02960526315789474,-0.004268365213044681
-0.02940526315789474,-0.003932911706685223
-0.02920526315789474,-0.003932911706685223
-0.02900526315789474,-0.003932911706685223
-0.02880526315789474,-0.004268365213044681
-0.02860526315789474,-0.004268365213044681
-0.02840526315789474,-0.003932911706685223
-0.02820526315789474,-0.004268365213044681
-0.02800526315789474,-0.004268365213044681
-0.02780526315789474,-0.004268365213044681
-0.02760526315789474,-0.003932911706685223
-0.02740526315789474,-0.003932911706685223
