#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A19AED
#Date Time: 2025-11-13 12:29:05.047
#Sample rate: 50000Hz
#Samples: 1024
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Sweep
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Stop: 1 kHz
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.01022666666666667,0.002776158420503938
-0.01020666666666667,0.003447065433222855
-0.01018666666666667,-0.0009138301494498523
-0.01016666666666667,-0.00997107482115547
-0.01014666666666667,-0.02037013351829808
-0.01012666666666667,-0.02607284312640946
-0.01010666666666667,-0.02406012208825271
-0.01008666666666667,-0.01668014494834463
-0.01006666666666667,-0.0113128888465933
-0.01004666666666667,-0.01064198183387439
-0.01002666666666667,-0.01600923793562571
-0.01000666666666667,-0.02741465715184799
-0.009986666666666666,-0.03982643688714724
-0.009966666666666665,-0.04955458857157181
-0.009946666666666666,-0.0545863911669634
-0.009926666666666665,-0.05659911220512004
-0.009906666666666666,-0.0545863911669634
-0.009886666666666667,-0.04620005350797742
-0.009866666666666666,-0.02842101767092567
-0.009846666666666667,-0.008964714302078201
-0.009826666666666666,0.00244070491414448
-0.009806666666666667,0.003782518939582236
-0.009786666666666666,-0.001584737162169017
-0.009766666666666667,-0.007622900276639263
-0.009746666666666666,-0.01433197040382842
-0.009726666666666666,-0.02305376156917434
-0.009706666666666666,-0.03144009922816079
-0.009686666666666666,-0.033788273772677
-0.009666666666666665,-0.02842101767092515
-0.009646666666666666,-0.01936377299922029
-0.009626666666666665,-0.0106419818338741
-0.009606666666666666,-0.005610179238482514
-0.009586666666666665,-0.004939272225763865
-0.009566666666666666,-0.009635621314796011
-0.009546666666666667,-0.01735105196106311
-0.009526666666666666,-0.02875647117728512
-0.009506666666666667,-0.04083279740622493
-0.009486666666666666,-0.04787732103977424
-0.009466666666666667,-0.04653550701433647
-0.009446666666666666,-0.0361364483171932
-0.009426666666666667,-0.02104104053101759
-0.009406666666666666,-0.007958353782998721
-0.009386666666666666,0.0007634373823471898
-0.009366666666666666,0.004788879458660687
-0.009346666666666666,0.004788879458660687
-0.009326666666666665,-0.001249283655810321
-0.009306666666666666,-0.01466742391018788
-0.009286666666666665,-0.03076919221544244
-0.009266666666666666,-0.04083279740622561
-0.009246666666666665,-0.04418733246982002
-0.009226666666666666,-0.04116825091258507
-0.009206666666666667,-0.03311736675995854
-0.009186666666666666,-0.02372466858189325
-0.009166666666666667,-0.01533833092290728
-0.009146666666666666,-0.01097743534023384
-0.009126666666666667,-0.01366106339110951
-0.009106666666666666,-0.02104104053101759
-0.009086666666666667,-0.0280855641645662
-0.009066666666666666,-0.03278191325359862
-0.009046666666666666,-0.03781371584899049
-0.009026666666666665,-0.04217461143166339
-0.009006666666666666,-0.04116825091258507
-0.008986666666666665,-0.03345282026631681
-0.008966666666666666,-0.02070558702465813
-0.008946666666666665,-0.00728744677027929
-0.008926666666666666,0.001769797901425564
-0.008906666666666667,0.004117972445941637
-0.008886666666666666,0.001098890888706648
-0.008866666666666667,-0.007287446770279328
-0.008846666666666666,-0.01835741248014192
-0.008826666666666667,-0.02909192468364397
-0.008806666666666666,-0.03513008779811483
-0.008786666666666667,-0.03680735532991211
-0.008766666666666666,-0.03311736675995808
-0.008746666666666666,-0.02338921507553379
-0.008726666666666666,-0.01265470287203113
-0.008706666666666666,-0.00628108625120143
-0.008686666666666665,-0.00259109768124741
-0.008666666666666666,-0.002926551187606849
-0.008646666666666665,-0.006951993263920614
-0.008626666666666666,-0.01164834235295276
-0.008606666666666665,-0.01433197040382854
-0.008586666666666666,-0.01634469144198517
-0.008566666666666667,-0.01735105196106349
-0.008546666666666666,-0.01500287741654734
-0.008526666666666667,-0.008629260795718
-0.008506666666666666,-0.0005783766430906426
-0.008486666666666667,0.006130693484098138
-0.008466666666666666,0.009485228547693101
-0.008446666666666667,0.01082704257313093
-0.008426666666666666,0.01049158906677147
-0.008406666666666666,0.008478868028614726
-0.008386666666666666,0.00613069348409852
-0.008366666666666666,0.003447065433222855
-0.008346666666666665,0.003111611926863587
-0.008326666666666666,0.006466146990457978
-0.008306666666666665,0.01216885659856903
-0.008286666666666666,0.01686520568760118
-0.008266666666666665,0.02055519425755539
-0.008246666666666666,0.02357427581479034
-0.008226666666666667,0.02558699685294697
-0.008206666666666666,0.02659335737202546
-0.008186666666666667,0.0269288108783849
-0.008166666666666666,0.02726426438474438
-0.008146666666666667,0.02726426438474438
-0.008126666666666666,0.0279351713974633
-0.008106666666666667,0.0279351713974633
-0.008086666666666666,0.02827062490382275
-0.008066666666666666,0.02827062490382275
-0.008046666666666666,0.02860607841018221
-0.008026666666666666,0.02894153191654167
-0.008006666666666665,0.02894153191654161
-0.007986666666666666,0.0279351713974633
-0.007966666666666665,0.02323882230843033
-0.007946666666666666,0.0135106706240066
-0.007926666666666665,0.0004279838759869309
-0.007906666666666666,-0.01366106339110951
-0.007886666666666667,-0.02741465715184651
-0.007866666666666666,-0.03915552987442833
-0.007846666666666667,-0.04787732103977374
-0.007826666666666666,-0.0529091236351661
-0.007806666666666667,-0.05559275168604177
-0.007786666666666667,-0.05760547272419853
-0.007766666666666667,-0.05894728674963635
-0.007746666666666667,-0.05995364726871473
-0.007726666666666667,-0.06028910077507418
-0.007706666666666667,-0.05995364726871473
-0.007686666666666667,-0.05894728674963635
-0.007666666666666667,-0.05525729817968231
-0.007646666666666667,-0.04955458857157152
-0.007626666666666667,-0.03882007636806886
-0.007606666666666667,-0.02372466858189325
-0.007586666666666667,-0.005945632744841972
-0.007566666666666667,0.009485228547693101
-0.007546666666666667,0.01820701971303901
-0.007526666666666667,0.02156155477663359
-0.007506666666666667,0.02323882230843088
-0.007486666666666667,0.02458063633386871
-0.007466666666666667,0.02525154334658763
-0.007446666666666667,0.02525154334658763
-0.007426666666666667,0.02491608984022817
-0.007406666666666667,0.02323882230843088
-0.007386666666666667,0.0198842872448363
-0.007366666666666667,0.01485248464944443
-0.007346666666666667,0.008143414522255268
-0.007326666666666667,-0.0002429231367311845
-0.007306666666666667,-0.009300167808436554
-0.007286666666666667,-0.01835741248014192
-0.007266666666666667,-0.02640829663276891
-0.007246666666666667,-0.03278191325359862
-0.007226666666666667,-0.03647190182355266
-0.007206666666666667,-0.03680735532991211
-0.007186666666666667,-0.03479463429175537
-0.007166666666666667,-0.02875647117728512
-0.007146666666666667,-0.01969922650557976
-0.007126666666666667,-0.00997107482115547
-0.007106666666666667,-0.001584737162169017
-0.007086666666666667,0.004453425952301229
-0.007066666666666667,0.009149775041333642
-0.007046666666666667,0.01317521711764714
-0.007026666666666667,0.01619429867488226
-0.007006666666666667,0.01787156620667955
